MsgID.LOCAL_POSITION,27.5810000,0.2013332,-0.8162888,-2.9858847
MsgID.LOCAL_VELOCITY,27.5810000,1.6385889,-2.4715569,-0.0440775
MsgID.GLOBAL_POSITION,0.0000000,-122.3957678,37.7932863,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,0.9700000,-1.1800000,-0.1300000
MsgID.LOCAL_POSITION,27.8320000,0.5349986,-1.4191644,-2.9726410
MsgID.LOCAL_VELOCITY,27.8320000,0.9705170,-1.1711216,-0.1416129
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957692,37.7932881,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.3300000,0.1400000,-0.1900000
MsgID.LOCAL_POSITION,28.0820000,0.7368561,-1.5396670,-2.9875801
MsgID.LOCAL_VELOCITY,28.0820000,0.3396253,0.1405992,-0.1993772
MsgID.GLOBAL_POSITION,0.0000000,-122.3957667,37.7932863,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2900000,1.2100000,-0.1000000
MsgID.LOCAL_POSITION,28.3340000,0.5325280,-1.3195854,-2.9932892
MsgID.LOCAL_VELOCITY,28.3340000,-0.2996748,1.2181344,-0.1005879
MsgID.GLOBAL_POSITION,0.0000000,-122.3957641,37.7932851,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6900000,1.8500000,-0.1100000
MsgID.LOCAL_POSITION,28.5850000,0.4048658,-1.0825434,-2.9906249
MsgID.LOCAL_VELOCITY,28.5850000,-0.6982296,1.8597075,-0.1149724
MsgID.GLOBAL_POSITION,0.0000000,-122.3957587,37.7932829,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6900000,1.8800000,-0.0700000
MsgID.LOCAL_POSITION,28.8350000,0.1565716,-0.6085524,-2.9972579
MsgID.LOCAL_VELOCITY,28.8350000,-0.6967230,1.8843375,-0.0742898
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932824,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4700000,1.3900000,0.0000000
MsgID.LOCAL_POSITION,29.0850000,0.0941472,-0.0981881,-2.9972808
MsgID.LOCAL_VELOCITY,29.0850000,-0.4717132,1.3928852,0.0044462
MsgID.GLOBAL_POSITION,0.0000000,-122.3957479,37.7932825,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1900000,0.6500000,0.0400000
MsgID.LOCAL_POSITION,29.3350000,0.1105100,0.3549620,-3.0047801
MsgID.LOCAL_VELOCITY,29.3350000,-0.1998859,0.6588976,0.0430436
MsgID.GLOBAL_POSITION,0.0000000,-122.3957468,37.7932825,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,0.2600000,0.0500000
MsgID.LOCAL_POSITION,29.5850000,0.1052519,0.4533820,-3.0105505
MsgID.LOCAL_VELOCITY,29.5850000,-0.1003711,0.2686569,0.0524250
MsgID.GLOBAL_POSITION,0.0000000,-122.3957458,37.7932819,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-0.0700000,0.1000000
MsgID.LOCAL_POSITION,29.8350000,0.0444249,0.5409986,-3.0094099
MsgID.LOCAL_VELOCITY,29.8350000,-0.0835353,-0.0722844,0.1039931
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7932804,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-0.4300000,0.1600000
MsgID.LOCAL_POSITION,30.0850000,-0.1184788,0.3682488,-2.9992526
MsgID.LOCAL_VELOCITY,30.0850000,-0.0961019,-0.4358585,0.1666852
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932803,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.2800000,0.0900000
MsgID.LOCAL_POSITION,30.3350000,-0.1376743,0.2369428,-2.9997413
MsgID.LOCAL_VELOCITY,30.3350000,-0.0325238,-0.2850670,0.0989766
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7932812,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.1500000,0.0600000
MsgID.LOCAL_POSITION,30.5850000,-0.0356752,0.2552899,-3.0068295
MsgID.LOCAL_VELOCITY,30.5850000,0.0040048,-0.1537074,0.0642564
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932828,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0900000,0.0700000
MsgID.LOCAL_POSITION,30.8390000,0.1389217,0.1946194,-3.0031104
MsgID.LOCAL_VELOCITY,30.8390000,0.0022047,-0.0931575,0.0725539
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932807,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,0.0900000
MsgID.LOCAL_POSITION,31.0890000,-0.0878551,0.0528412,-2.9983754
MsgID.LOCAL_VELOCITY,31.0890000,-0.0098036,-0.0645113,0.0951964
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932810,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.0300000
MsgID.LOCAL_POSITION,31.3390000,-0.0560802,0.0764451,-3.0009203
MsgID.LOCAL_VELOCITY,31.3390000,0.0026741,-0.0319544,0.0354816
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932824,2.8600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,1.3500000
MsgID.LOCAL_POSITION,31.5900000,0.0971934,0.0700189,-2.8600802
MsgID.LOCAL_VELOCITY,31.5900000,0.0045811,-0.0251701,1.3592062
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932818,2.4370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,1.8900000
MsgID.LOCAL_POSITION,31.8400000,0.0333008,-0.0272731,-2.4370935
MsgID.LOCAL_VELOCITY,31.8400000,-0.0095419,-0.0138768,1.8928312
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932816,2.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,1.9400000
MsgID.LOCAL_POSITION,32.0900000,0.0078964,-0.0685514,-2.0106828
MsgID.LOCAL_VELOCITY,32.0900000,-0.0158171,0.0024393,1.9459447
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932815,1.5190000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,2.0100000
MsgID.LOCAL_POSITION,32.3400000,0.0047079,0.1320139,-1.5168117
MsgID.LOCAL_VELOCITY,32.3400000,-0.0151101,0.0108388,2.0160127
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932814,1.0780000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,1.9100000
MsgID.LOCAL_POSITION,32.5900000,-0.0061834,0.1371155,-1.0785841
MsgID.LOCAL_VELOCITY,32.5900000,-0.0117002,0.0049059,1.9181299
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932803,0.5710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.0200000
MsgID.LOCAL_POSITION,32.8400000,-0.1320217,0.0678148,-0.5715941
MsgID.LOCAL_VELOCITY,32.8400000,-0.0078702,-0.0019798,2.0288382
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932813,0.2350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.0900000,-0.0198880,0.0770556,-0.2358637
MsgID.LOCAL_VELOCITY,33.0900000,0.0000006,0.0000058,-0.0000560
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932824,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.3400000,0.1033116,0.2213794,-0.2283047
MsgID.LOCAL_VELOCITY,33.3400000,0.0000172,-0.0000082,-0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932803,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.5900000,-0.1329724,0.2164124,-0.2115439
MsgID.LOCAL_VELOCITY,33.5900000,0.0000094,-0.0000028,-0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932811,0.1820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.8400000,-0.0422850,0.0545279,-0.1826002
MsgID.LOCAL_VELOCITY,33.8400000,0.0000075,-0.0000021,-0.0000131
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932824,0.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.0900000,0.1035121,-0.0655712,-0.1518084
MsgID.LOCAL_VELOCITY,34.0900000,0.0000394,-0.0000013,0.0001048
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932822,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.3400000,0.0754560,0.0582222,-0.1152778
MsgID.LOCAL_VELOCITY,34.3400000,0.0000053,-0.0000066,-0.0000280
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932823,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.5900000,0.0853643,0.0745203,-0.0849010
MsgID.LOCAL_VELOCITY,34.5900000,-0.0000019,0.0000050,-0.0000309
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932808,0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.8400000,-0.0731738,0.1350666,-0.0523178
MsgID.LOCAL_VELOCITY,34.8400000,-0.0000076,-0.0000003,-0.0000181
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932803,0.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.0900000,-0.1306635,0.0236805,-0.0250140
MsgID.LOCAL_VELOCITY,35.0900000,0.0000055,0.0000034,0.0000182
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932826,-0.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.3400000,0.1199525,0.0230389,0.0041030
MsgID.LOCAL_VELOCITY,35.3400000,0.0000020,-0.0000039,-0.0000145
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932813,-0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.5910000,-0.0238785,0.0627753,0.0264216
MsgID.LOCAL_VELOCITY,35.5910000,0.0000053,0.0000041,-0.0000561
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932808,-0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.8410000,-0.0815169,0.1419170,0.0459993
MsgID.LOCAL_VELOCITY,35.8410000,-0.0000030,0.0000009,-0.0000681
